season,player_code,club,games,minutes,sum_pir,min_per_game,pir_per_game,ppm
2024,10106,BAR,25,389.4166666666667,184,15.576666666666668,7.36,0.47250160496469074
2024,10316,ASV,27,389.55,73,14.427777777777779,2.7037037037037037,0.187395713002182
2024,10390,PRS,34,676.3833333333333,288,19.893627450980393,8.470588235294118,0.4257940516965232
2024,10391,MUN,32,841.7,412,26.303125,12.875,0.4894855649281216
2024,10392,OLY,14,101.7,54,7.264285714285714,3.857142857142857,0.5309734513274336
2024,10400,IST,2,13.583333333333334,3,6.791666666666667,1.5,0.22085889570552147
2024,10545,ASV,33,725.1833333333334,410,21.97525252525253,12.424242424242424,0.5653742731723012
2024,10560,ULK,20,235.76666666666665,98,11.788333333333332,4.9,0.41566520571186205
2024,10588,RED,16,240.95,107,15.059375,6.6875,0.4440755343432248
2024,10612,RED,34,710.9833333333333,230,20.91127450980392,6.764705882352941,0.32349562812067795
2024,10781,PAR,26,647.7166666666667,191,24.91217948717949,7.346153846153846,0.2948820214600005
2024,10784,BAS,6,26.483333333333334,0,4.413888888888889,0.0,0.0
2024,10788,BAS,2,5.25,-1,2.625,-0.5,-0.19047619047619047
2024,10791,BER,5,96.78333333333333,59,19.356666666666666,11.8,0.6096090924745996
2024,11050,PAR,16,128.96666666666667,66,8.060416666666667,4.125,0.5117601447402429
2024,11051,ZAL,29,435.1333333333333,226,15.004597701149425,7.793103448275862,0.5193810326336755
2024,11052,MUN,5,59.7,23,11.940000000000001,4.6,0.38525963149078724
2024,11064,MIL,27,594.6666666666666,211,22.02469135802469,7.814814814814815,0.3548206278026906
2024,11078,IST,34,908.0166666666667,422,26.70637254901961,12.411764705882353,0.46474917861272735
2024,11085,BAS,33,617.65,318,18.716666666666665,9.636363636363637,0.5148546911681373
2024,11193,TEL,26,628.7666666666667,303,24.183333333333334,11.653846153846153,0.48189577479722207
2024,11194,OLY,4,43.46666666666667,7,10.866666666666667,1.75,0.16104294478527606
2024,11194,RED,27,562.5666666666666,431,20.8358024691358,15.962962962962964,0.7661314214611602
2024,11196,BAS,34,731.05,488,21.501470588235293,14.352941176470589,0.6675330004787635
2024,11199,MIL,4,77.33333333333333,42,19.333333333333332,10.5,0.5431034482758621
2024,11202,TEL,20,302.0833333333333,86,15.104166666666666,4.3,0.2846896551724138
2024,11204,PAN,34,896.6666666666666,356,26.372549019607842,10.470588235294118,0.39702602230483275
2024,11205,ULK,27,629.4833333333333,206,23.3141975308642,7.62962962962963,0.3272525086711324
2024,11209,PAN,27,195.86666666666667,30,7.254320987654321,1.1111111111111112,0.1531654186521443
2024,11212,MCO,28,693.7,401,24.775000000000002,14.321428571428571,0.5780596799769352
2024,11214,TEL,20,439.3666666666667,247,21.968333333333334,12.35,0.5621728245201426
2024,11219,TEL,33,770.9,394,23.36060606060606,11.93939393939394,0.5110909326760928
2024,11221,PAN,4,27.683333333333334,14,6.920833333333333,3.5,0.5057194461167971
2024,11224,MUN,31,643.2833333333333,354,20.751075268817203,11.419354838709678,0.5503018369303314
2024,11225,ASV,26,572.4333333333334,183,22.01666666666667,7.038461538461538,0.3196878821405695
2024,11226,MCO,28,735.5833333333334,326,26.270833333333336,11.642857142857142,0.44318568029908234
2024,11231,MCO,33,757.5,298,22.954545454545453,9.030303030303031,0.3933993399339934
2024,11244,MUN,25,386.51666666666665,140,15.460666666666667,5.6,0.3622094778146695
2024,11247,MAD,27,372.7,117,13.803703703703704,4.333333333333333,0.3139254091762812
2024,1133,VIR,28,768.7666666666667,490,27.45595238095238,17.5,0.6373845553483936
2024,11330,ZAL,2,2.6166666666666667,0,1.3083333333333333,0.0,0.0
2024,11433,TEL,8,65.71666666666667,16,8.214583333333334,2.0,0.2434694395130611
2024,11442,PAN,5,12.783333333333333,8,2.5566666666666666,1.6,0.6258148631029987
2024,11626,BER,5,34.31666666666667,5,6.863333333333334,1.0,0.1457017969888295
2024,11631,BER,27,406.48333333333335,71,15.05493827160494,2.6296296296296298,0.17466890811431382
2024,11649,MAD,27,215.83333333333334,28,7.993827160493828,1.037037037037037,0.12972972972972974
2024,11666,BAR,15,77.65,32,5.176666666666667,2.1333333333333333,0.412105602060528
2024,11816,VIR,17,165.23333333333335,57,9.719607843137256,3.3529411764705883,0.344966713738148
2024,11836,PAR,23,353.23333333333335,91,15.357971014492755,3.9565217391304346,0.25762008115504387
2024,11925,ZAL,2,22.35,0,11.175,0.0,0.0
2024,11934,BER,28,583.9,319,20.853571428571428,11.392857142857142,0.5463264257578353
2024,11941,MIL,20,244.08333333333334,70,12.204166666666667,3.5,0.28678729941959713
2024,11948,BAS,32,714.85,197,22.3390625,6.15625,0.27558228999090717
2024,11949,PRS,6,72.7,21,12.116666666666667,3.5,0.2888583218707015
2024,11965,OLY,4,12.35,3,3.0875,0.75,0.24291497975708504
2024,11981,PAR,32,724.2833333333333,512,22.633854166666666,16.0,0.7069056768759924
2024,11983,ZAL,29,512.0,219,17.655172413793103,7.551724137931035,0.427734375
2024,11987,MUN,34,974.0833333333334,576,28.64950980392157,16.941176470588236,0.5913251775173239
2024,12044,RED,34,561.2666666666667,259,16.507843137254902,7.617647058823529,0.4614562299560518
2024,12058,BAS,12,115.23333333333333,42,9.602777777777778,3.5,0.3644778709864044
2024,12080,BAS,26,648.4666666666667,190,24.941025641025643,7.3076923076923075,0.29299886912717177
2024,12099,BER,2,5.9,-1,2.95,-0.5,-0.1694915254237288
2024,12100,BER,5,22.4,0,4.4799999999999995,0.0,0.0
2024,12113,MIL,1,2.4333333333333336,-3,2.4333333333333336,-3.0,-1.232876712328767
2024,12123,MUN,21,138.9,11,6.614285714285715,0.5238095238095238,0.07919366450683946
2024,12126,MUN,1,7.166666666666667,4,7.166666666666667,4.0,0.5581395348837209
2024,12167,PAR,4,35.766666666666666,5,8.941666666666666,1.25,0.13979496738117428
2024,12168,MAD,3,4.75,1,1.5833333333333333,0.3333333333333333,0.21052631578947367
2024,12181,ZAL,3,1.65,-2,0.5499999999999999,-0.6666666666666666,-1.2121212121212122
2024,12199,MAD,1,0.95,-2,0.95,-2.0,-2.1052631578947367
2024,12201,BAS,33,930.7166666666667,614,28.203535353535354,18.606060606060606,0.6597066776498397
2024,12263,ASV,5,34.233333333333334,7,6.846666666666667,1.4,0.2044790652385589
2024,12317,BAR,1,3.8166666666666664,-2,3.8166666666666664,-2.0,-0.5240174672489083
2024,12515,MCO,19,224.76666666666665,81,11.829824561403507,4.2631578947368425,0.36037372089574377
2024,1255,OLY,33,626.4166666666666,219,18.982323232323232,6.636363636363637,0.34960755620593326
2024,12585,VIR,34,634.3333333333334,259,18.65686274509804,7.617647058823529,0.4083026799789805
2024,12591,VIR,23,226.21666666666667,67,9.835507246376812,2.9130434782608696,0.2961762322257423
2024,12597,BAS,25,535.3,161,21.412,6.44,0.3007659256491687
2024,12604,BER,16,346.7166666666667,186,21.66979166666667,11.625,0.5364610873431717
2024,12604,TEL,16,290.0,164,18.125,10.25,0.5655172413793104
2024,12608,PRS,33,894.8833333333333,761,27.117676767676766,23.060606060606062,0.8503901812154284
2024,12609,PRS,29,552.5833333333334,220,19.054597701149426,7.586206896551724,0.3981299954757955
2024,12610,PRS,34,884.4833333333333,378,26.01421568627451,11.117647058823529,0.42736814336053064
2024,12611,PRS,13,153.61666666666667,32,11.816666666666666,2.4615384615384617,0.2083107301725073
2024,12612,PRS,6,43.916666666666664,15,7.319444444444444,2.5,0.3415559772296015
2024,12613,PRS,34,855.0666666666666,326,25.149019607843137,9.588235294117647,0.3812568220801497
2024,12622,ZAL,29,416.9666666666667,77,14.378160919540232,2.6551724137931036,0.1846670397313934
2024,12640,PRS,34,670.6166666666667,355,19.724019607843136,10.441176470588236,0.5293635211372617
2024,12710,IST,34,579.1166666666667,248,17.0328431372549,7.294117647058823,0.42823840907128674
2024,12712,PAN,34,926.7333333333333,523,27.25686274509804,15.382352941176471,0.564347888641105
2024,12715,ZAL,24,214.46666666666667,46,8.936111111111112,1.9166666666666667,0.21448554553932234
2024,12720,PAR,34,875.9166666666666,390,25.762254901960784,11.470588235294118,0.44524783560079917
2024,12721,BER,13,256.8,126,19.753846153846155,9.692307692307692,0.49065420560747663
2024,12731,ASV,14,272.65,99,19.474999999999998,7.071428571428571,0.3631028791490923
2024,12742,IST,13,227.53333333333333,127,17.5025641025641,9.76923076923077,0.558159976560211
2024,12745,BAR,34,927.95,436,27.29264705882353,12.823529411764707,0.46985290155719595
2024,12774,PAN,33,1032.2166666666667,671,31.27929292929293,20.333333333333332,0.6500573200071045
2024,12786,RED,19,286.05,97,15.055263157894737,5.105263157894737,0.3391015556720853
2024,12788,IST,33,555.0666666666667,370,16.82020202020202,11.212121212121213,0.66658659620466
2024,12795,BAR,32,607.35,265,18.9796875,8.28125,0.43632172552893717
2024,12878,OLY,15,195.83333333333334,92,13.055555555555555,6.133333333333334,0.4697872340425532
2024,1288,MUN,14,350.85,161,25.060714285714287,11.5,0.4588855636311814
