season,club,budget,q_club,pool_err,pool_ppm,sel_err_free,sel_err_w_free,q_true_free,q_pred_free,sel_err_cap,sel_err_w_cap,q_true_cap,q_pred_cap,bias_free,bias_w_free,adv_free,adv_ideal_free,curse_pp_free,bias_cap,bias_w_cap,adv_cap,adv_ideal_cap,curse_pp_cap
2024,ASV,15.250283115149077,100.75366166402485,0.055687800635497366,0.37247083548924453,0.04505912139387532,0.027659007924834826,124.06548210957996,128.44227192047302,0.06946587130157302,0.05900427759728826,106.0259688512385,116.5292918352381,-0.028535601257642512,-0.07525097280125681,0.23137442412059595,0.2748149278065859,0.04344050368598995,0.03699100534402379,0.008903990986125576,0.05232869059185963,0.1565762465667897,0.10424755597493007
2024,BAR,17.785828832068283,107.2047391464168,0.055687800635497366,0.37247083548924453,0.04488914872870627,0.02624817549498998,124.81733945795824,129.84914309751343,0.03940646992436291,0.04317895270473966,118.08228130967261,121.86544052582856,-0.02899193944300886,-0.07903873897089986,0.1642893817174138,0.21122577351892646,0.046936391801512656,-0.043711692728234004,-0.03358342919473734,0.10146512411545183,0.13675422836847395,0.03528910425302212
2024,BAS,14.257044574225803,105.17839559611767,0.055687800635497366,0.37247083548924453,0.049215783319866147,0.0345038650600279,119.32210327469701,125.74972916496817,0.05619740034670778,0.039463431766299094,113.6648020212324,118.76927659778787,-0.017375903558006504,-0.05687407860442049,0.13447350664000268,0.19558516225940448,0.061111655619401795,0.0013681600347072854,-0.043558763058287195,0.08068583264668083,0.12921742078914034,0.0485315881424595
2024,BER,15.850780091742623,91.65478216166753,0.055687800635497366,0.37247083548924453,0.05247267445627455,0.03984142213992406,122.71805798417475,129.32745388070836,0.03639332439980693,0.016337464549427576,123.03165468859596,123.07930491828675,-0.008631887044255994,-0.0425439443460289,0.33891604005686804,0.41102788998604534,0.0721118499291773,-0.05180130737040641,-0.1056467576431392,0.34233753860855365,0.3428574266991362,0.0005198880905825654
2024,IST,17.39564294376784,112.23118917550518,0.055687800635497366,0.37247083548924453,0.04305330953686887,0.03583776078242674,128.61832557396497,131.83614169709958,0.041171137828279344,0.02902980468477078,122.83634122019083,124.96797832838988,-0.03392075270009518,-0.05329287010350054,0.146012320807132,0.17468363888523464,0.028671318078102637,-0.03897395829166121,-0.07157069335565834,0.09449380446376177,0.11348707294696059,0.018993268483198822
2024,MAD,19.261832587844438,106.33832534382056,0.055687800635497366,0.37247083548924453,0.0464991666181469,0.056132220491348264,123.47216557636985,132.8527890397009,0.027229580465754577,0.044111632139079524,121.87843788516157,125.14413438412639,-0.024669405338222226,0.001193166856318155,0.16112572938449943,0.24934061741288382,0.0882148880283844,-0.07640388846112636,-0.031079395736346493,0.14613839827828423,0.1768488358219067,0.03071043754362246
2024,MCO,16.326708537093523,103.02263323293865,0.055687800635497366,0.37247083548924453,0.023008125607241917,0.01731481229414462,127.70780808123948,130.76127545318542,0.0558176967550181,0.03663464062352698,117.24219638848477,122.27797163149918,-0.08773754053879235,-0.10302279986820823,0.23960923996658656,0.26924804142336867,0.029638801456782105,0.00034874171920094366,-0.051153427856824946,0.1380236818777003,0.18690396269549225,0.04888028081779194
2024,MIL,18.017309574759572,105.29226544130543,0.055687800635497366,0.37247083548924453,0.036824421687792715,0.025971491561111327,130.7673099817641,132.5028885822476,0.035397590133640126,0.041540170978698554,114.8717503084922,119.76634508085371,-0.05064390859737353,-0.07978157279174178,0.24194601981148933,0.25842945848772314,0.016483438676233808,-0.05447462879934163,-0.0379831876990201,0.09097994830899325,0.13746574431544323,0.046485796006449975
2024,MUN,13.04776138608284,103.44085006467614,0.055687800635497366,0.37247083548924453,0.054005114663665366,0.04261969081820008,115.79739989361806,123.40737691919286,0.18083277318419486,0.14721750797727645,107.05102445730704,111.90775168467971,-0.0045176314801178286,-0.03508492094456787,0.11945522316585788,0.19302361535150458,0.0735683921856467,0.3359859635300525,0.2457365748423063,0.034900857740183255,0.08185259126070266,0.0469517335205194
2024,OLY,19.93064803700436,114.07006047013122,0.055687800635497366,0.37247083548924453,0.06364120955821191,0.06001975227112416,120.11001003176062,129.85646931240385,0.015867192864704522,0.044111632139079524,122.66155275799002,126.03719645777613,0.021353105169342065,0.01163031094753158,0.05294947277783679,0.138392219458902,0.08544274668106522,-0.10690933081643302,-0.031079395736346493,0.0753176797877515,0.1049104027675909,0.029592722979839392
